YEAR,DISTRICT ,SCHOOL,TOTAL CANDIDATES,TOTAL DIV 1,% DIV 1,TOTAL DIV 2,% DIV 2,TOTAL DIV 3,% DIV 3,TOTAL DIV 4,% DIV 4,TOTAL DIV 7,% DIV 7,TOTAL DIV 9,% DIV 9,TOTAL X,% X,FEMALE CANDIDATES,FEMALE TOTAL DIV1 ,FEMALE % DIV1 ,FEMALE TOTAL DIV2 ,FEMALE % DIV2,FEMALE TOTAL DIV3,FEMALE % DIV3,FEMALE TOTAL DIV4,FEMALE % DIV4,FEMALE TOTAL DIV7,FEMALE % DIV7,FEMALE TOTAL DIV9,FEMALE % DIV9,FEMALE TOTAL X,FEMALE % X ,MALE CANDIDATES,MALE TOTAL DIV1 ,MALE % DIV1 ,MALE TOTAL DIV2 ,MALE % DIV2,MALE TOTAL DIV3,MALE % DIV3,MALE TOTAL DIV4,MALE % DIV4 ,MALE TOTAL DIV7 ,MALE % DIV7,MALE TOTAL DIV9 ,MALE % DIV9,MALE TOTAL X ,MALE % X
2011,BUIKWE,"STELLA MARIS COLLEGE,NSUBE",123,47,38.2,62,50.4,14,11.4,,0,,0,,0,,0,123,47,38.2,62,50.4,14,11.4,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,SHEEMA,NGANWA HIGH SCHOOL,148,55,37.2,71,48,16,10.8,4,2.7,,0,,0,2,1.4,0,,0,,0,,0,,0,,0,,0,,0,148,,37.2,55,48,71,10.8,16,2.7,4,0,,0,,1.4
2011,LUWERO,"KAZINGA SEC. SCHOOL,KALULE",27,10,37,15,55.6,2,7.4,,0,,0,,0,,0,19,6,31.6,12,63.2,1,5.3,,0,,0,,0,,0,8,,50,4,37.5,3,12.5,1,0,,0,,0,,0
2011,BUSHENYI MAIN,"ST.CECILIA GIRLS' SS,BUSHENYI",98,36,36.7,53,54.1,6,6.1,1,1,,0,,0,2,2,98,36,36.7,53,54.1,6,6.1,1,1,,0,,0,2,2,0,,0,,0,,0,,0,,0,,0,,0
2011,KAMPALA,AGA KHAN HIGH SCHOOL,22,8,36.4,9,40.9,2,9.1,2,9.1,,0,,0,1,4.5,8,3,37.5,2,25,1,12.5,2,25,,0,,0,,0,14,,35.7,5,50,7,7.1,1,0,,0,,0,,7.1
2011,WAKISO,"BETHANY HIGH SCHOOL,NAALYA",157,57,36.3,51,32.5,36,22.9,13,8.3,,0,,0,,0,70,19,27.1,28,40,14,20,9,12.9,,0,,0,,0,87,,43.7,38,26.4,23,25.3,22,4.6,4,0,,0,,0
2011,JINJA,"HOLY CROSS LAKE VIEW SS,JINJA",135,49,36.3,71,52.6,13,9.6,2,1.5,,0,,0,,0,67,17,25.4,37,55.2,11,16.4,2,3,,0,,0,,0,68,,47.1,32,50,34,2.9,2,0,,0,,0,,0
2011,MUBENDE,"ST.CHARLES LWANGA SS,MUBENDE",103,37,35.9,52,50.5,12,11.7,,0,,0,,0,2,1.9,50,11,22,29,58,9,18,,0,,0,,0,1,2,53,,49.1,26,43.4,23,5.7,3,0,,0,,0,,1.9
2011,KAYUNGA,KANJUKI SECONDARY SCHOOL,176,63,35.8,67,38.1,31,17.6,15,8.5,,0,,0,,0,89,23,25.8,36,40.4,20,22.5,10,11.2,,0,,0,,0,87,,46,40,35.6,31,12.6,11,5.7,5,0,,0,,0
2011,KAMPALA,"GREENHILL ACADEMY,KAMPALA",70,25,35.7,32,45.7,10,14.3,3,4.3,,0,,0,,0,32,10,31.3,13,40.6,9,28.1,,0,,0,,0,,0,38,,39.5,15,50,19,2.6,1,7.9,3,0,,0,,0
2011,RAKAI,MBUYE FARM SCHOOL,72,25,34.7,26,36.1,18,25,3,4.2,,0,,0,,0,39,10,25.6,14,35.9,13,33.3,2,5.1,,0,,0,,0,33,,45.5,15,36.4,12,15.2,5,3,1,0,,0,,0
2011,KAMPALA,PRINCESS DIANA HIGH SCHOOL,29,10,34.5,12,41.4,6,20.7,,0,,0,,0,1,3.4,11,,0,8,72.7,3,27.3,,0,,0,,0,,0,18,,55.6,10,22.2,4,16.7,3,0,,0,,0,,5.6
2011,KABAROLE,KYEBAMBE GIRLS' SECONDARY SCHOOL,175,60,34.3,90,51.4,22,12.6,3,1.7,,0,,0,,0,175,60,34.3,90,51.4,22,12.6,3,1.7,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,BUTAMBALA,BULO PARENTS SECONDARY SCHOOL,216,74,34.3,86,39.8,38,17.6,14,6.5,,0,,0,4,1.9,106,27,25.5,46,43.4,23,21.7,8,7.5,,0,,0,2,1.9,110,,42.7,47,36.4,40,13.6,15,5.5,6,0,,0,,1.8
2011,MUKONO,"SEETA HILL COLLEGE,MUKONO",41,14,34.1,15,36.6,8,19.5,3,7.3,,0,1,2.4,,0,20,3,15,12,60,5,25,,0,,0,,0,,0,21,,52.4,11,14.3,3,14.3,3,14.3,3,0,,4.8,1,0
2011,MUKONO,"ST.LAWRENCE SECONDARY SCHOOL,SSONDE",97,33,34,41,42.3,17,17.5,6,6.2,,0,,0,,0,54,13,24.1,26,48.1,10,18.5,5,9.3,,0,,0,,0,43,,46.5,20,34.9,15,16.3,7,2.3,1,0,,0,,0
2011,KAMPALA,KYAMBOGO COLLEGE SCHOOL,237,80,33.8,99,41.8,46,19.4,11,4.6,,0,,0,1,0.4,62,16,25.8,34,54.8,10,16.1,2,3.2,,0,,0,,0,175,,36.6,64,37.1,65,20.6,36,5.1,9,0,,0,,0.6
2011,MITYANA,"CENTRAL COLLEGE,MITYANA",221,74,33.5,82,37.1,33,14.9,29,13.1,,0,,0,3,1.4,115,32,27.8,33,28.7,27,23.5,20,17.4,,0,,0,3,2.6,106,,39.6,42,46.2,49,5.7,6,8.5,9,0,,0,,0
2011,MUKONO,"BISHOP'S SENIOR SCHOOL,MUKONO",239,80,33.5,111,46.4,42,17.6,6,2.5,,0,,0,,0,113,24,21.2,60,53.1,27,23.9,2,1.8,,0,,0,,0,126,,44.4,56,40.5,51,11.9,15,3.2,4,0,,0,,0
2011,RUBIRIZI,KICHWAMBA HIGH SCHOOL,99,33,33.3,39,39.4,22,22.2,4,4,,0,,0,1,1,46,8,17.4,20,43.5,16,34.8,2,4.3,,0,,0,,0,53,,47.2,25,35.8,19,11.3,6,3.8,2,0,,0,,1.9
2011,KAMPALA,"NEWCASTLE HIGH SCHOOL,KANSANGA",42,14,33.3,10,23.8,10,23.8,7,16.7,,0,,0,1,2.4,20,4,20,4,20,6,30,6,30,,0,,0,,0,22,,45.5,10,27.3,6,18.2,4,4.5,1,0,,0,,4.5
2011,MUKONO,"MANHATTAN SS,KIYUNGA MUKONO",15,5,33.3,5,33.3,5,33.3,,0,,0,,0,,0,7,1,14.3,3,42.9,3,42.9,,0,,0,,0,,0,8,,50,4,25,2,25,2,0,,0,,0,,0
2011,KAMPALA,"ST.PETER'S SECONDARY SCHOOL,NSAMBYA",190,63,33.2,84,44.2,35,18.4,8,4.2,,0,,0,,0,66,17,25.8,35,53,12,18.2,2,3,,0,,0,,0,124,,37.1,46,39.5,49,18.5,23,4.8,6,0,,0,,0
2011,WAKISO,ST.LAWRENCE CITIZENS HIGH SCHOOL HORIZON,97,32,33,37,38.1,20,20.6,6,6.2,,0,,0,2,2.1,96,31,32.3,37,38.5,20,20.8,6,6.3,,0,,0,2,2.1,1,,100,1,0,,0,,0,,0,,0,,0
2011,BUTAMBALA,KIBIBI SECONDARY SCHOOL,180,59,32.8,73,40.6,36,20,10,5.6,,0,,0,2,1.1,73,24,32.9,23,31.5,22,30.1,3,4.1,,0,,0,1,1.4,107,,32.7,35,46.7,50,13.1,14,6.5,7,0,,0,,0.9
2011,MBARARA,"CLEVERLAND HIGH SCHOOL,MBARARA",92,30,32.6,50,54.3,11,12,1,1.1,,0,,0,,0,35,5,14.3,21,60,8,22.9,1,2.9,,0,,0,,0,57,,43.9,25,50.9,29,5.3,3,0,,0,,0,,0
2011,KASESE,ST.JOHN EVANGELIST SEMINARY,37,12,32.4,23,62.2,2,5.4,,0,,0,,0,,0,1,1,100,,0,,0,,0,,0,,0,,0,36,,30.6,11,63.9,23,5.6,2,0,,0,,0,,0
2011,KALIRO,BUDINI SECONDARY SCHOOL,245,78,31.8,115,46.9,38,15.5,11,4.5,1,0.4,,0,2,0.8,99,23,23.2,50,50.5,20,20.2,5,5.1,,0,,0,1,1,146,,37.7,55,44.5,65,12.3,18,4.1,6,0.7,1,0,,0.7
2011,WAKISO,"GOOD SAMARITAN H/S,NANSANA",66,21,31.8,36,54.5,8,12.1,,0,,0,,0,1,1.5,29,5,17.2,21,72.4,2,6.9,,0,,0,,0,1,3.4,37,,43.2,16,40.5,15,16.2,6,0,,0,,0,,0
2011,WAKISO,KITENDE SECONDARY SCHOOL,154,49,31.8,69,44.8,23,14.9,13,8.4,,0,,0,,0,74,18,24.3,39,52.7,11,14.9,6,8.1,,0,,0,,0,80,,38.8,31,37.5,30,15,12,8.8,7,0,,0,,0
2011,KOBOKO,"ST.CHARLES LWANGA SS,KOBOKO",131,41,31.3,59,45,26,19.8,3,2.3,1,0.8,,0,1,0.8,0,,0,,0,,0,,0,,0,,0,,0,131,,31.3,41,45,59,19.8,26,2.3,3,0.8,1,0,,0.8
2011,WAKISO,"MARY REPARATRIX TRAINING CENTRE,ENTEBBE",64,20,31.3,32,50,10,15.6,2,3.1,,0,,0,,0,64,20,31.3,32,50,10,15.6,2,3.1,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,RAKAI,KITEREDDE SECONDARY SCHOOL,87,27,31,35,40.2,13,14.9,10,11.5,,0,1,1.1,1,1.1,0,,0,,0,,0,,0,,0,,0,,0,87,,31,27,40.2,35,14.9,13,11.5,10,0,,1.1,1,1.1
2011,LIRA,ST.KATHERINE SECONDARY SCHOOL,158,49,31,89,56.3,19,12,,0,,0,,0,1,0.6,158,49,31,89,56.3,19,12,,0,,0,,0,1,0.6,0,,0,,0,,0,,0,,0,,0,,0
2011,MUKONO,"HILTON HIGH SCHOOL,MUKONO",231,71,30.7,82,35.5,65,28.1,13,5.6,,0,,0,,0,89,15,16.9,28,31.5,37,41.6,9,10.1,,0,,0,,0,142,,39.4,56,38,54,19.7,28,2.8,4,0,,0,,0
2011,HOIMA,"MANDELA SECONDARY SCHOOL,HOIMA",254,78,30.7,121,47.6,37,14.6,14,5.5,,0,,0,4,1.6,142,35,24.6,70,49.3,27,19,9,6.3,,0,,0,1,0.7,112,,38.4,43,45.5,51,8.9,10,4.5,5,0,,0,,2.7
2011,WAKISO,NAMUGONGO SECONDARY AND VOC. SCHOOL,85,26,30.6,35,41.2,18,21.2,6,7.1,,0,,0,,0,38,9,23.7,12,31.6,13,34.2,4,10.5,,0,,0,,0,47,,36.2,17,48.9,23,10.6,5,4.3,2,0,,0,,0
2011,KALUNGU,"ST.ALOYSIUS SECONDARY SCHOOL,BWANDA",30,9,30,15,50,5,16.7,,0,,0,,0,1,3.3,30,9,30,15,50,5,16.7,,0,,0,,0,1,3.3,0,,0,,0,,0,,0,,0,,0,,0
2011,KAMPALA,"ST.JAMES BIINA HALL,LUZIRA",10,3,30,2,20,1,10,3,30,,0,,0,1,10,2,1,50,,0,,0,1,50,,0,,0,,0,8,,25,2,25,2,12.5,1,25,2,0,,0,,12.5
2011,MUKONO,"COUNTRYSIDE COLLEGE,MUKONO",47,14,29.8,20,42.6,8,17,5,10.6,,0,,0,,0,19,3,15.8,10,52.6,3,15.8,3,15.8,,0,,0,,0,28,,39.3,11,35.7,10,17.9,5,7.1,2,0,,0,,0
2011,KABALE,"KIGEZI COLLEGE,BUTOBERE",54,16,29.6,26,48.1,9,16.7,3,5.6,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,54,,29.6,16,48.1,26,16.7,9,5.6,3,0,,0,,0
2011,KAMPALA,"LAKESIDE COLLEGE,LUZIRA",233,69,29.6,87,37.3,63,27,14,6,,0,,0,,0,120,26,21.7,43,35.8,42,35,9,7.5,,0,,0,,0,113,,38.1,43,38.9,44,18.6,21,4.4,5,0,,0,,0
2011,SHEEMA,"BISHOP MCALLISTER COLLEGE,KYOGYERA",115,34,29.6,48,41.7,19,16.5,14,12.2,,0,,0,,0,45,9,20,19,42.2,11,24.4,6,13.3,,0,,0,,0,70,,35.7,25,41.4,29,11.4,8,11.4,8,0,,0,,0
2011,KAMPALA,"TROPICAL HIGH SCHOOL,KAMPALA",105,31,29.5,45,42.9,25,23.8,3,2.9,,0,,0,1,1,37,7,18.9,19,51.4,11,29.7,,0,,0,,0,,0,68,,35.3,24,38.2,26,20.6,14,4.4,3,0,,0,,1.5
2011,LUWERO,"MULUSA ACADEMY,WOBULENZI",85,25,29.4,38,44.7,15,17.6,7,8.2,,0,,0,,0,28,10,35.7,13,46.4,5,17.9,,0,,0,,0,,0,57,,26.3,15,43.9,25,17.5,10,12.3,7,0,,0,,0
2011,MUKONO,"ST.BALIKUDEMBE SECONDARY SCHOOL,KISOGA",103,30,29.1,39,37.9,22,21.4,9,8.7,1,1,,0,2,1.9,50,8,16,20,40,12,24,7,14,1,2,,0,2,4,53,,41.5,22,35.8,19,18.9,10,3.8,2,0,,0,,0
2011,MUKONO,"TALENTS COLLEGE,MUKONO",86,25,29.1,35,40.7,18,20.9,8,9.3,,0,,0,,0,49,7,14.3,20,40.8,14,28.6,8,16.3,,0,,0,,0,37,,48.6,18,40.5,15,10.8,4,0,,0,,0,,0
2011,BUSHENYI MAIN,"VALLEY COLLEGE SECONDARY SCHOOL,BUSHENYI",117,34,29.1,42,35.9,23,19.7,16,13.7,,0,,0,2,1.7,41,9,22,13,31.7,9,22,9,22,,0,,0,1,2.4,76,,32.9,25,38.2,29,18.4,14,9.2,7,0,,0,,1.3
2011,MPIGI,"HOPE SENIOR SCHOOL,NAKIREBE",76,22,28.9,33,43.4,16,21.1,5,6.6,,0,,0,,0,38,9,23.7,17,44.7,8,21.1,4,10.5,,0,,0,,0,38,,34.2,13,42.1,16,21.1,8,2.6,1,0,,0,,0
2011,MUKONO,SEROMA CHRISTIAN HIGH SCHOOL,193,55,28.5,87,45.1,37,19.2,14,7.3,,0,,0,,0,88,19,21.6,38,43.2,22,25,9,10.2,,0,,0,,0,105,,34.3,36,46.7,49,14.3,15,4.8,5,0,,0,,0
2011,MBALE,NABUMALI HIGH SCHOOL,116,33,28.4,54,46.6,26,22.4,2,1.7,,0,,0,1,0.9,48,5,10.4,27,56.3,15,31.3,1,2.1,,0,,0,,0,68,,41.2,28,39.7,27,16.2,11,1.5,1,0,,0,,1.5
2011,LIRA,"LANGO COLLEGE,LIRA",148,42,28.4,70,47.3,27,18.2,8,5.4,,0,,0,1,0.7,0,,0,,0,,0,,0,,0,,0,,0,148,,28.4,42,47.3,70,18.2,27,5.4,8,0,,0,,0.7
2011,MPIGI,MPIGI MIXED SECONDARY SCHOOL,67,19,28.4,24,35.8,20,29.9,3,4.5,,0,,0,1,1.5,47,12,25.5,17,36.2,15,31.9,3,6.4,,0,,0,,0,20,,35,7,35,7,25,5,0,,0,,0,,5
2011,KABALE,"ST.MARY'S COLLEGE,RUSHOROZA",212,60,28.3,100,47.2,47,22.2,4,1.9,,0,,0,1,0.5,78,18,23.1,38,48.7,20,25.6,2,2.6,,0,,0,,0,134,,31.3,42,46.3,62,20.1,27,1.5,2,0,,0,,0.7
2011,BUSHENYI MAIN,KYEIZOOBA GIRLS' SECONDARY SCHOOL,224,63,28.1,134,59.8,24,10.7,3,1.3,,0,,0,,0,224,63,28.1,134,59.8,24,10.7,3,1.3,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,KAMPALA,KITANTE HILL SECONDARY SCHOOL,217,61,28.1,113,52.1,33,15.2,8,3.7,,0,,0,2,0.9,91,18,19.8,50,54.9,16,17.6,7,7.7,,0,,0,,0,126,,34.1,43,50,63,13.5,17,0.8,1,0,,0,,1.6
2011,LIRA,SKYLAND HIGH SCHOOL,36,10,27.8,22,61.1,4,11.1,,0,,0,,0,,0,16,3,18.8,10,62.5,3,18.8,,0,,0,,0,,0,20,,35,7,60,12,5,1,0,,0,,0,,0
2011,KAMPALA,BUZIGA ISLAMIC THEOLOGICAL INSTITUTE,76,21,27.6,35,46.1,17,22.4,2,2.6,,0,,0,1,1.3,39,8,20.5,19,48.7,11,28.2,1,2.6,,0,,0,,0,37,,35.1,13,43.2,16,16.2,6,2.7,1,0,,0,,2.7
2011,WAKISO,"HOPE BOARDING SECONDARY SCHOOL,LUTEMBE",58,16,27.6,22,37.9,9,15.5,11,19,,0,,0,,0,34,8,23.5,12,35.3,8,23.5,6,17.6,,0,,0,,0,24,,33.3,8,41.7,10,4.2,1,20.8,5,0,,0,,0
2011,MUKONO,MPOMA BOYS' SECONDARY SCHOOL,29,8,27.6,11,37.9,8,27.6,2,6.9,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,29,,27.6,8,37.9,11,27.6,8,6.9,2,0,,0,,0
2011,KAMULI  ,BUSOGA HIGH SCHOOL,103,28,27.2,31,30.1,36,35,8,7.8,,0,,0,,0,54,14,25.9,12,22.2,24,44.4,4,7.4,,0,,0,,0,49,,28.6,14,38.8,19,24.5,12,8.2,4,0,,0,,0
2011,WAKISO,KISUBI MAPEERA SECONDARY SCHOOL,192,52,27.1,82,42.7,41,21.4,12,6.3,3,1.6,,0,2,1,103,22,21.4,46,44.7,25,24.3,8,7.8,,0,,0,2,1.9,89,,33.7,30,40.4,36,18,16,4.5,4,3.4,3,0,,0
2011,WAKISO,BULOBA HIGH SCHOOL,196,53,27,57,29.1,50,25.5,35,17.9,,0,,0,1,0.5,109,20,18.3,36,33,31,28.4,22,20.2,,0,,0,,0,87,,37.9,33,24.1,21,21.8,19,14.9,13,0,,0,,1.1
2011,WAKISO,NANSANA ST.JOSEPH SECONDARY SCHOOL,97,26,26.8,33,34,30,30.9,8,8.2,,0,,0,,0,63,10,15.9,20,31.7,25,39.7,8,12.7,,0,,0,,0,34,,47.1,16,38.2,13,14.7,5,0,,0,,0,,0
2011,KAMPALA,"EAST HIGH SCHOOL,NTINDA",98,26,26.5,43,43.9,24,24.5,3,3.1,,0,,0,2,2,50,10,20,21,42,16,32,2,4,,0,,0,1,2,48,,33.3,16,45.8,22,16.7,8,2.1,1,0,,0,,2.1
2011,KIBAALE,ST.MARY'S PRE-RELIGIOUS TRAINING SS,19,5,26.3,10,52.6,3,15.8,,0,,0,,0,1,5.3,19,5,26.3,10,52.6,3,15.8,,0,,0,,0,1,5.3,0,,0,,0,,0,,0,,0,,0,,0
2011,KAMPALA,GAYAZA ROAD SECONDARY SCHOOL,76,20,26.3,34,44.7,14,18.4,8,10.5,,0,,0,,0,43,5,11.6,23,53.5,10,23.3,5,11.6,,0,,0,,0,33,,45.5,15,33.3,11,12.1,4,9.1,3,0,,0,,0
2011,NGORA,NGORA HIGH SCHOOL,199,52,26.1,93,46.7,46,23.1,7,3.5,,0,,0,1,0.5,100,17,17,46,46,31,31,6,6,,0,,0,,0,99,,35.4,35,47.5,47,15.2,15,1,1,0,,0,,1
2011,SOROTI,"ST.PETER'S SEMINARY,MADERA",23,6,26.1,8,34.8,9,39.1,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,23,,26.1,6,34.8,8,39.1,9,0,,0,,0,,0
2011,KAMPALA,MAKINDYE SECONDARY SCHOOL,77,20,26,47,61,10,13,,0,,0,,0,,0,44,8,18.2,30,68.2,6,13.6,,0,,0,,0,,0,33,,36.4,12,51.5,17,12.1,4,0,,0,,0,,0
2011,LYANTONDE,"IAN COLLEGE,LYANTONDE",27,7,25.9,11,40.7,2,7.4,6,22.2,,0,,0,1,3.7,11,2,18.2,3,27.3,2,18.2,3,27.3,,0,,0,1,9.1,16,,31.3,5,50,8,0,,18.8,3,0,,0,,0
2011,KABALE,BP.KIVENGERE GIRLS' SCHOOL,85,22,25.9,49,57.6,13,15.3,1,1.2,,0,,0,,0,85,22,25.9,49,57.6,13,15.3,1,1.2,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,KIRYANDONGO,KIGUMBA INTENSIVE SECONDARY SCHOOL,198,51,25.8,78,39.4,47,23.7,20,10.1,,0,,0,2,1,78,12,15.4,29,37.2,25,32.1,11,14.1,,0,,0,1,1.3,120,,32.5,39,40.8,49,18.3,22,7.5,9,0,,0,,0.8
2011,JINJA,"M.M COLLEGE,WAIRAKA",113,29,25.7,65,57.5,17,15,2,1.8,,0,,0,,0,32,3,9.4,22,68.8,5,15.6,2,6.3,,0,,0,,0,81,,32.1,26,53.1,43,14.8,12,0,,0,,0,,0
2011,WAKISO,"ST.PETER'S SECONDARY SCHOOL,NAALYA",125,32,25.6,55,44,29,23.2,7,5.6,,0,,0,2,1.6,56,7,12.5,23,41.1,21,37.5,5,8.9,,0,,0,,0,69,,36.2,25,46.4,32,11.6,8,2.9,2,0,,0,,2.9
2011,KABALE,"ST.ADRIAN SEMINARY,RUBANDA",43,11,25.6,22,51.2,9,20.9,1,2.3,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,43,,25.6,11,51.2,22,20.9,9,2.3,1,0,,0,,0
2011,MUKONO,"SEAT OF WISDOM SECONDARY SCHOOL,KASAWO",115,29,25.2,48,41.7,33,28.7,4,3.5,,0,,0,1,0.9,71,14,19.7,29,40.8,25,35.2,3,4.2,,0,,0,,0,44,,34.1,15,43.2,19,18.2,8,2.3,1,0,,0,,2.3
2011,SHEEMA,MASHERUKA GIRLS' SECONDARY SCHOOL,155,39,25.2,86,55.5,27,17.4,3,1.9,,0,,0,,0,155,39,25.2,86,55.5,27,17.4,3,1.9,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,JINJA,WANYANGE GIRLS SCHOOL,255,64,25.1,145,56.9,41,16.1,5,2,,0,,0,,0,255,64,25.1,145,56.9,41,16.1,5,2,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2011,WAKISO,"ST.GEORGE HIGH SCHOOL,WAKISO",12,3,25,5,41.7,4,33.3,,0,,0,,0,,0,4,1,25,1,25,2,50,,0,,0,,0,,0,8,,25,2,50,4,25,2,0,,0,,0,,0
2011,SOROTI,SOROTI MUNICIPAL SECONDARY SCHOOL,84,21,25,37,44,18,21.4,8,9.5,,0,,0,,0,30,2,6.7,14,46.7,8,26.7,6,20,,0,,0,,0,54,,35.2,19,42.6,23,18.5,10,3.7,2,0,,0,,0
2011,BUDUDA,"NALWANZA SECONDARY SCHOOL,BUDUDA",40,10,25,18,45,9,22.5,3,7.5,,0,,0,,0,18,1,5.6,8,44.4,6,33.3,3,16.7,,0,,0,,0,22,,40.9,9,45.5,10,13.6,3,0,,0,,0,,0
2011,BUSHENYI MAIN,NYAKABANGA SECONDARY SCHOOL,100,25,25,34,34,27,27,13,13,,0,,0,1,1,58,7,12.1,20,34.5,18,31,12,20.7,,0,,0,1,1.7,42,,42.9,18,33.3,14,21.4,9,2.4,1,0,,0,,0
2011,RAKAI,"HOLY FAMILY NAZARETH,KYOTERA",8,2,25,6,75,,0,,0,,0,,0,,0,5,2,40,3,60,,0,,0,,0,,0,,0,3,,0,,100,3,0,,0,,0,,0,,0
2011,WAKISO,ENTEBBE  SECONDARY SCHOOL,138,34,24.6,60,43.5,34,24.6,10,7.2,,0,,0,,0,63,9,14.3,25,39.7,23,36.5,6,9.5,,0,,0,,0,75,,33.3,25,46.7,35,14.7,11,5.3,4,0,,0,,0
2011,BUIKWE,"ST.MARY'S COLLEGE,LUGAZI",212,52,24.5,91,42.9,47,22.2,18,8.5,,0,,0,4,1.9,100,14,14,43,43,29,29,13,13,,0,,0,1,1,112,,33.9,38,42.9,48,16.1,18,4.5,5,0,,0,,2.7
2011,WAKISO,"ST.MARY'S COLLEGE,NAMUGONGO",33,8,24.2,11,33.3,7,21.2,6,18.2,,0,,0,1,3,18,1,5.6,8,44.4,5,27.8,4,22.2,,0,,0,,0,15,,46.7,7,20,3,13.3,2,13.3,2,0,,0,,6.7
2011,WAKISO,KAWANDA SECONDARY SCHOOL,158,38,24.1,57,36.1,37,23.4,25,15.8,,0,,0,1,0.6,67,8,11.9,22,32.8,17,25.4,19,28.4,,0,,0,1,1.5,91,,33,30,38.5,35,22,20,6.6,6,0,,0,,0
2011,LUWERO,"ST.JOHN'S SECONDARY SCHOOL,NANDERE",50,12,24,20,40,13,26,4,8,,0,,0,1,2,14,1,7.1,4,28.6,5,35.7,3,21.4,,0,,0,1,7.1,36,,30.6,11,44.4,16,22.2,8,2.8,1,0,,0,,0
2011,MPIGI,"ST.JOSEPH'S HIGH SCHOOL,NAKIREBE",46,11,23.9,9,19.6,15,32.6,9,19.6,,0,,0,2,4.3,23,3,13,5,21.7,7,30.4,6,26.1,,0,,0,2,8.7,23,,34.8,8,17.4,4,34.8,8,13,3,0,,0,,0
2011,WAKISO,"KENNEDY SECONDARY SCHOOL,KISUBI",113,27,23.9,48,42.5,24,21.2,13,11.5,,0,,0,1,0.9,53,9,17,18,34,14,26.4,11,20.8,,0,,0,1,1.9,60,,30,18,50,30,16.7,10,3.3,2,0,,0,,0
2011,KIRUHURA,NAZARETH HIGH SCHOOL,21,5,23.8,6,28.6,5,23.8,4,19,,0,,0,1,4.8,6,1,16.7,1,16.7,1,16.7,3,50,,0,,0,,0,15,,26.7,4,33.3,5,26.7,4,6.7,1,0,,0,,6.7
2011,RAKAI,"CHRIST THE KING SS,KALISIZO",194,46,23.7,75,38.7,53,27.3,17,8.8,,0,,0,3,1.5,193,46,23.8,75,38.9,52,26.9,17,8.8,,0,,0,3,1.6,1,,0,,0,,100,1,0,,0,,0,,0
2011,KAMPALA,LUBIRI HIGH SCHOOL,208,49,23.6,86,41.3,50,24,21,10.1,1,0.5,,0,1,0.5,111,24,21.6,45,40.5,29,26.1,12,10.8,,0,,0,1,0.9,97,,25.8,25,42.3,41,21.6,21,9.3,9,1,1,0,,0
2011,WAKISO,"TRINITY SENIOR ACADEMY,ENTEBBE",47,11,23.4,17,36.2,12,25.5,7,14.9,,0,,0,,0,25,3,12,9,36,8,32,5,20,,0,,0,,0,22,,36.4,8,36.4,8,18.2,4,9.1,2,0,,0,,0
2011,KAMPALA,MUYENGA HIGH SCHOOL,73,17,23.3,27,37,20,27.4,9,12.3,,0,,0,,0,44,7,15.9,15,34.1,14,31.8,8,18.2,,0,,0,,0,29,,34.5,10,41.4,12,20.7,6,3.4,1,0,,0,,0
2011,JINJA,KAKIRA SECONDARY SCHOOL,116,27,23.3,52,44.8,27,23.3,10,8.6,,0,,0,,0,54,11,20.4,23,42.6,14,25.9,6,11.1,,0,,0,,0,62,,25.8,16,46.8,29,21,13,6.5,4,0,,0,,0
2011,WAKISO,MBOGO HIGH SCHOOL,182,42,23.1,102,56,32,17.6,5,2.7,,0,,0,1,0.5,182,42,23.1,102,56,32,17.6,5,2.7,,0,,0,1,0.5,0,,0,,0,,0,,0,,0,,0,,0
2011,LUWERO,BUGEMA ADVENTIST SECONDARY SCHOOL,104,24,23.1,48,46.2,24,23.1,7,6.7,,0,,0,1,1,53,10,18.9,24,45.3,14,26.4,5,9.4,,0,,0,,0,51,,27.5,14,47.1,24,19.6,10,3.9,2,0,,0,,2
2011,MASAKA MAIN,MASAKA SECONDARY SCHOOL,448,103,23,163,36.4,114,25.4,60,13.4,,0,,0,8,1.8,205,33,16.1,55,26.8,68,33.2,44,21.5,,0,,0,5,2.4,243,,28.8,70,44.4,108,18.9,46,6.6,16,0,,0,,1.2
2011,KAYUNGA,NAMAGABI SECONDARY SCHOOL,248,57,23,86,34.7,68,27.4,35,14.1,,0,,0,2,0.8,115,16,13.9,37,32.2,42,36.5,20,17.4,,0,,0,,0,133,,30.8,41,36.8,49,19.5,26,11.3,15,0,,0,,1.5
